Accuracy@1,Accuracy@5,Accuracy@10
,394499,369973
,394764,370026
,395084,370130
,395123,370214
,395126,370219
,395161,370337
,395194,370382
,395426,370448
,395645,370471
,395839,370632
,395890,371027
,395913,371079
,396296,371100
,396796,371233
,396909,371289
,397612,371416
,397677,371424
,397834,371510
,397920,371546
,398297,371817
,398309,372077
,398381,372078
,398421,372152
,398455,372240
,398509,372844
,398674,372956
,398776,373148
,399458,373814
,400042,373961
,400265,374001
,400276,374021
,400368,374058
,400829,374121
,401199,374227
,402530,374289
,402759,374326
,402765,374534
,402766,374597
,402781,374700
,402912,374795
,403235,375223
,403249,375264
,403331,375651
,403461,375762
,403760,375826
